,HCHO reading,Location,Current Date
121,0.0002141238897929,Kandy Proper,2019-05-02
122,0.0002141238897929,Kandy Proper,2019-05-03
123,0.0002141238897929,Kandy Proper,2019-05-04
124,7.564946081848705e-05,Kandy Proper,2019-05-05
125,0.0001629478259072,Kandy Proper,2019-05-06
126,0.0001492011730946,Kandy Proper,2019-05-07
127,0.0001659245919994,Kandy Proper,2019-05-08
128,0.0001472336010995,Kandy Proper,2019-05-09
129,0.0002406209292845,Kandy Proper,2019-05-10
130,0.0001774082428821,Kandy Proper,2019-05-11
131,7.851454164433835e-05,Kandy Proper,2019-05-12
132,8.480921821304122e-05,Kandy Proper,2019-05-13
133,0.0002565932360046,Kandy Proper,2019-05-14
134,0.0001084387637971,Kandy Proper,2019-05-15
135,0.0002581514024065,Kandy Proper,2019-05-16
136,0.0001626728519143,Kandy Proper,2019-05-17
137,0.0001316183951811,Kandy Proper,2019-05-18
138,0.0001846422713296,Kandy Proper,2019-05-19
139,0.0001931410056934,Kandy Proper,2019-05-20
140,0.0001087283892095,Kandy Proper,2019-05-21
143,0.000101328985777,Kandy Proper,2019-05-24
144,-1.1236420671396437e-05,Kandy Proper,2019-05-25
145,0.0001002702697374,Kandy Proper,2019-05-26
146,0.0001920604607636,Kandy Proper,2019-05-27
147,0.0001766797704591,Kandy Proper,2019-05-28
148,0.0002707986967031,Kandy Proper,2019-05-29
149,0.0002678791857473,Kandy Proper,2019-05-30
150,0.0001484190889814,Kandy Proper,2019-05-31
151,2.7427695851211677e-05,Kandy Proper,2019-06-01
152,0.00013723955328,Kandy Proper,2019-06-02
153,0.0001102947689259,Kandy Proper,2019-06-03
154,0.0001102947689259,Kandy Proper,2019-06-04
155,0.0001298232751426,Kandy Proper,2019-06-05
156,0.0001298232751426,Kandy Proper,2019-06-06
157,0.0001298232751426,Kandy Proper,2019-06-07
158,0.0001298232751426,Kandy Proper,2019-06-08
159,0.0001298232751426,Kandy Proper,2019-06-09
160,9.29756764723738e-05,Kandy Proper,2019-06-10
161,9.29756764723738e-05,Kandy Proper,2019-06-11
162,0.0001227748434757,Kandy Proper,2019-06-12
163,0.0001227748434757,Kandy Proper,2019-06-13
164,0.0001109789303632,Kandy Proper,2019-06-14
165,0.0001109789303632,Kandy Proper,2019-06-15
166,8.978404673863681e-05,Kandy Proper,2019-06-16
167,1.569671117488859e-07,Kandy Proper,2019-06-17
168,7.384788689971693e-05,Kandy Proper,2019-06-18
169,0.0001137372567619,Kandy Proper,2019-06-19
170,-7.303543319663562e-05,Kandy Proper,2019-06-20
171,-7.303543319663562e-05,Kandy Proper,2019-06-21
172,-7.303543319663562e-05,Kandy Proper,2019-06-22
173,-3.8813264605263855e-06,Kandy Proper,2019-06-23
174,2.5244143864092782e-05,Kandy Proper,2019-06-24
175,2.5244143864092782e-05,Kandy Proper,2019-06-25
176,2.5244143864092782e-05,Kandy Proper,2019-06-26
177,7.838953585567481e-05,Kandy Proper,2019-06-27
178,6.984348224061407e-05,Kandy Proper,2019-06-28
179,8.639300023654194e-05,Kandy Proper,2019-06-29
180,5.7654145708751706e-05,Kandy Proper,2019-06-30
181,4.850917005854961e-05,Kandy Proper,2019-07-01
182,7.01563219877274e-05,Kandy Proper,2019-07-02
183,7.363816657454578e-05,Kandy Proper,2019-07-03
184,6.852184014062264e-05,Kandy Proper,2019-07-04
185,0.0001269866740033,Kandy Proper,2019-07-05
186,8.118862348047131e-05,Kandy Proper,2019-07-06
187,0.0001078062501781,Kandy Proper,2019-07-07
188,0.0001755990354735,Kandy Proper,2019-07-08
189,0.0001629814492932,Kandy Proper,2019-07-09
190,0.0001629814492932,Kandy Proper,2019-07-10
191,5.640249935191584e-05,Kandy Proper,2019-07-11
192,0.00017017375007,Kandy Proper,2019-07-12
193,0.0001224169308543,Kandy Proper,2019-07-13
194,8.956526624236958e-05,Kandy Proper,2019-07-14
195,4.525880073866283e-05,Kandy Proper,2019-07-15
196,4.525880073866283e-05,Kandy Proper,2019-07-16
197,4.788897537718524e-05,Kandy Proper,2019-07-17
198,4.788897537718524e-05,Kandy Proper,2019-07-18
199,4.788897537718524e-05,Kandy Proper,2019-07-19
200,4.788897537718524e-05,Kandy Proper,2019-07-20
201,4.788897537718524e-05,Kandy Proper,2019-07-21
202,4.788897537718524e-05,Kandy Proper,2019-07-22
