,HCHO reading,Location,Current Date
109,0.000144213058033,Colombo Proper,2019-04-20
110,0.0001454167284999,Colombo Proper,2019-04-21
111,0.0001711205695593,Colombo Proper,2019-04-22
112,0.000293224440643,Colombo Proper,2019-04-23
113,0.0001399382956399,Colombo Proper,2019-04-24
114,9.581443666026756e-05,Colombo Proper,2019-04-25
115,9.747576626042276e-05,Colombo Proper,2019-04-26
116,9.747576626042276e-05,Colombo Proper,2019-04-27
117,9.747576626042276e-05,Colombo Proper,2019-04-28
118,9.747576626042276e-05,Colombo Proper,2019-04-29
119,9.747576626042276e-05,Colombo Proper,2019-04-30
120,9.747576626042276e-05,Colombo Proper,2019-05-01
121,0.0001008724552225,Colombo Proper,2019-05-02
122,0.0001008724552225,Colombo Proper,2019-05-03
123,0.0001008724552225,Colombo Proper,2019-05-04
124,3.904429319723554e-05,Colombo Proper,2019-05-05
125,3.904429319723554e-05,Colombo Proper,2019-05-06
126,0.0001174876039439,Colombo Proper,2019-05-07
127,0.000101303794324,Colombo Proper,2019-05-08
128,9.939428098153852e-05,Colombo Proper,2019-05-09
129,0.000125364158271,Colombo Proper,2019-05-10
130,0.0001274753051841,Colombo Proper,2019-05-11
131,8.802823548435995e-05,Colombo Proper,2019-05-12
132,2.4982204901168622e-05,Colombo Proper,2019-05-13
133,0.0001810438022415,Colombo Proper,2019-05-14
134,0.0001394291724461,Colombo Proper,2019-05-15
135,0.0001171367229027,Colombo Proper,2019-05-16
136,0.0001095084478863,Colombo Proper,2019-05-17
137,9.525618991159472e-05,Colombo Proper,2019-05-18
138,8.700221402162398e-05,Colombo Proper,2019-05-19
140,0.0002171247684173,Colombo Proper,2019-05-21
141,0.0002171247684173,Colombo Proper,2019-05-22
142,0.0002171247684173,Colombo Proper,2019-05-23
143,0.0001897835067573,Colombo Proper,2019-05-24
144,0.0001897835067573,Colombo Proper,2019-05-25
145,0.00011078022387,Colombo Proper,2019-05-26
146,0.0001368899250486,Colombo Proper,2019-05-27
147,0.000165996737955,Colombo Proper,2019-05-28
148,-2.056808215846379e-05,Colombo Proper,2019-05-29
149,0.0002179323946145,Colombo Proper,2019-05-30
150,9.379307690791867e-05,Colombo Proper,2019-05-31
151,7.067572073902713e-05,Colombo Proper,2019-06-01
152,0.0001658041001064,Colombo Proper,2019-06-02
153,0.0001609821398171,Colombo Proper,2019-06-03
154,8.42250633206326e-05,Colombo Proper,2019-06-04
155,0.0001221799295052,Colombo Proper,2019-06-05
156,0.0001221799295052,Colombo Proper,2019-06-06
157,0.0001221799295052,Colombo Proper,2019-06-07
158,0.0001221799295052,Colombo Proper,2019-06-08
159,0.0001843041391111,Colombo Proper,2019-06-09
160,8.17687223806277e-05,Colombo Proper,2019-06-10
161,8.17687223806277e-05,Colombo Proper,2019-06-11
162,0.0001880614290712,Colombo Proper,2019-06-12
163,2.3285886143280304e-05,Colombo Proper,2019-06-13
164,8.209911205126233e-05,Colombo Proper,2019-06-14
165,0.0001636562089987,Colombo Proper,2019-06-15
166,0.0001534455988928,Colombo Proper,2019-06-16
167,0.0001534455988928,Colombo Proper,2019-06-17
168,0.000158330813573,Colombo Proper,2019-06-18
169,0.0001450758394609,Colombo Proper,2019-06-19
170,0.0001403497627398,Colombo Proper,2019-06-20
171,0.0001403497627398,Colombo Proper,2019-06-21
172,0.0001403497627398,Colombo Proper,2019-06-22
173,1.9792269443138506e-05,Colombo Proper,2019-06-23
174,0.0002885739086195,Colombo Proper,2019-06-24
175,0.0001698958410235,Colombo Proper,2019-06-25
176,-1.718882776913233e-05,Colombo Proper,2019-06-26
177,0.0001242156863718,Colombo Proper,2019-06-27
178,8.171133330754701e-05,Colombo Proper,2019-06-28
179,7.340520263976472e-05,Colombo Proper,2019-06-29
180,2.0964513707570187e-05,Colombo Proper,2019-06-30
181,8.969739342465703e-05,Colombo Proper,2019-07-01
182,8.080856806689084e-05,Colombo Proper,2019-07-02
183,2.889810298407616e-05,Colombo Proper,2019-07-03
184,8.317285235618187e-05,Colombo Proper,2019-07-04
185,9.39126919104318e-05,Colombo Proper,2019-07-05
186,9.547040684925105e-06,Colombo Proper,2019-07-06
187,9.452725531817138e-07,Colombo Proper,2019-07-07
188,0.0001606779140439,Colombo Proper,2019-07-08
189,5.047959159020286e-05,Colombo Proper,2019-07-09
190,5.047959159020286e-05,Colombo Proper,2019-07-10
191,6.685329661024943e-05,Colombo Proper,2019-07-11
192,0.0001352754338604,Colombo Proper,2019-07-12
193,9.32507996651824e-05,Colombo Proper,2019-07-13
194,9.32507996651824e-05,Colombo Proper,2019-07-14
195,9.32507996651824e-05,Colombo Proper,2019-07-15
196,9.32507996651824e-05,Colombo Proper,2019-07-16
197,9.77121531808704e-05,Colombo Proper,2019-07-17
198,9.77121531808704e-05,Colombo Proper,2019-07-18
199,9.77121531808704e-05,Colombo Proper,2019-07-19
200,9.77121531808704e-05,Colombo Proper,2019-07-20
201,0.0001328017366567,Colombo Proper,2019-07-21
202,-1.0360142278733146e-05,Colombo Proper,2019-07-22
203,-1.0360142278733146e-05,Colombo Proper,2019-07-23
204,5.20387301457421e-05,Colombo Proper,2019-07-24
205,0.0001644546205319,Colombo Proper,2019-07-25
206,0.0001707607001308,Colombo Proper,2019-07-26
207,0.0001185044673927,Colombo Proper,2019-07-27
208,0.0001041769215942,Colombo Proper,2019-07-28
209,0.0001754362061189,Colombo Proper,2019-07-29
210,4.6955253049504447e-05,Colombo Proper,2019-07-30
211,9.259486707748456e-05,Colombo Proper,2019-07-31
212,4.458029389653336e-05,Colombo Proper,2019-08-01
213,6.93505158442184e-05,Colombo Proper,2019-08-02
214,6.93505158442184e-05,Colombo Proper,2019-08-03
215,-2.350630165773713e-05,Colombo Proper,2019-08-04
216,4.396326486663663e-06,Colombo Proper,2019-08-05
217,5.951792946298224e-05,Colombo Proper,2019-08-06
218,0.0002358972517484,Colombo Proper,2019-08-07
219,-3.753132753502911e-05,Colombo Proper,2019-08-08
220,-3.753132753502911e-05,Colombo Proper,2019-08-09
221,0.0001621829232794,Colombo Proper,2019-08-10
222,0.0001621829232794,Colombo Proper,2019-08-11
223,5.860973694382833e-05,Colombo Proper,2019-08-12
224,5.860973694382833e-05,Colombo Proper,2019-08-13
225,5.860973694382833e-05,Colombo Proper,2019-08-14
226,0.0001350586133809,Colombo Proper,2019-08-15
227,0.0001685731549514,Colombo Proper,2019-08-16
228,0.0001685731549514,Colombo Proper,2019-08-17
229,3.706723761402327e-05,Colombo Proper,2019-08-18
230,8.584961620742005e-05,Colombo Proper,2019-08-19
231,8.793838791530453e-05,Colombo Proper,2019-08-20
232,8.479952216441172e-05,Colombo Proper,2019-08-21
233,0.0001512307072603,Colombo Proper,2019-08-22
234,0.0001512307072603,Colombo Proper,2019-08-23
235,0.0001512307072603,Colombo Proper,2019-08-24
236,2.8320877798642062e-05,Colombo Proper,2019-08-25
237,0.000189373458852,Colombo Proper,2019-08-26
238,0.000189373458852,Colombo Proper,2019-08-27
239,0.000189373458852,Colombo Proper,2019-08-28
240,0.0003315822687,Colombo Proper,2019-08-29
242,4.148157993699298e-05,Colombo Proper,2019-08-31
243,1.1819308958476046e-05,Colombo Proper,2019-09-01
244,0.0001254869544792,Colombo Proper,2019-09-02
245,2.2278653994414338e-05,Colombo Proper,2019-09-03
246,6.601078846206005e-05,Colombo Proper,2019-09-04
247,6.189868745003109e-05,Colombo Proper,2019-09-05
248,6.96768756388925e-06,Colombo Proper,2019-09-06
249,0.0001425282227641,Colombo Proper,2019-09-07
250,0.0001051981676809,Colombo Proper,2019-09-08
251,7.796198665621607e-05,Colombo Proper,2019-09-09
252,0.0001706459092882,Colombo Proper,2019-09-10
253,-2.7079145498339e-05,Colombo Proper,2019-09-11
254,-2.7079145498339e-05,Colombo Proper,2019-09-12
255,-2.7079145498339e-05,Colombo Proper,2019-09-13
256,-2.7079145498339e-05,Colombo Proper,2019-09-14
258,7.293194215549228e-05,Colombo Proper,2019-09-16
259,7.293194215549228e-05,Colombo Proper,2019-09-17
260,0.0001224324055217,Colombo Proper,2019-09-18
261,4.4304662755935576e-05,Colombo Proper,2019-09-19
262,4.4304662755935576e-05,Colombo Proper,2019-09-20
263,6.719672168285214e-05,Colombo Proper,2019-09-21
264,0.000358217745088,Colombo Proper,2019-09-22
265,0.000358217745088,Colombo Proper,2019-09-23
266,0.000358217745088,Colombo Proper,2019-09-24
267,0.000358217745088,Colombo Proper,2019-09-25
268,0.000358217745088,Colombo Proper,2019-09-26
269,0.0001222516306589,Colombo Proper,2019-09-27
270,0.0002095719037861,Colombo Proper,2019-09-28
271,0.0001578932214216,Colombo Proper,2019-09-29
272,0.0001080054580652,Colombo Proper,2019-09-30
273,0.0001737579768947,Colombo Proper,2019-10-01
274,8.218956230442276e-05,Colombo Proper,2019-10-02
275,0.000304390194455,Colombo Proper,2019-10-03
276,4.704659868522847e-05,Colombo Proper,2019-10-04
277,0.0001757757371135,Colombo Proper,2019-10-05
278,3.090292903243917e-05,Colombo Proper,2019-10-06
279,3.090292903243917e-05,Colombo Proper,2019-10-07
280,0.000141664818243,Colombo Proper,2019-10-08
281,0.0001721947790897,Colombo Proper,2019-10-09
282,0.000192906272276,Colombo Proper,2019-10-10
283,0.0001498612726906,Colombo Proper,2019-10-11
284,0.0001498612726906,Colombo Proper,2019-10-12
285,0.0001498612726906,Colombo Proper,2019-10-13
286,8.925810029372805e-05,Colombo Proper,2019-10-14
287,0.00018203204122,Colombo Proper,2019-10-15
288,0.0001768249399084,Colombo Proper,2019-10-16
289,4.544709803342311e-05,Colombo Proper,2019-10-17
290,0.0001029842285738,Colombo Proper,2019-10-18
291,0.000166222072496,Colombo Proper,2019-10-19
292,6.604724330827594e-05,Colombo Proper,2019-10-20
293,0.0001471854356328,Colombo Proper,2019-10-21
294,0.0001471854356328,Colombo Proper,2019-10-22
295,0.0001471854356328,Colombo Proper,2019-10-23
296,0.0002105868261531,Colombo Proper,2019-10-24
297,0.0002105868261531,Colombo Proper,2019-10-25
298,0.0002105868261531,Colombo Proper,2019-10-26
299,0.0002105868261531,Colombo Proper,2019-10-27
300,0.0002105868261531,Colombo Proper,2019-10-28
301,0.0002105868261531,Colombo Proper,2019-10-29
302,0.0001396458115619,Colombo Proper,2019-10-30
303,0.0001396458115619,Colombo Proper,2019-10-31
