,HCHO reading,Location,Current Date
3763,0.0001652940389907,Jaffna Proper,2019-04-22
3764,0.0001124862276603,Jaffna Proper,2019-04-23
3765,8.913878220229596e-05,Jaffna Proper,2019-04-24
3766,0.0002143694129051,Jaffna Proper,2019-04-25
3768,0.0002085683732311,Jaffna Proper,2019-04-27
3769,0.0001988965426281,Jaffna Proper,2019-04-28
3770,0.0001988965426281,Jaffna Proper,2019-04-29
3771,0.0001988965426281,Jaffna Proper,2019-04-30
3772,0.0001988965426281,Jaffna Proper,2019-05-01
3773,0.0002454874023507,Jaffna Proper,2019-05-02
3774,0.0001160287678308,Jaffna Proper,2019-05-03
3775,0.0002114881995743,Jaffna Proper,2019-05-04
3776,0.00016900388397,Jaffna Proper,2019-05-05
3777,1.702930427527027e-05,Jaffna Proper,2019-05-06
3778,7.570836612015874e-05,Jaffna Proper,2019-05-07
3779,0.0001174841341889,Jaffna Proper,2019-05-08
3780,0.000157735329769,Jaffna Proper,2019-05-09
3781,0.0001060651973052,Jaffna Proper,2019-05-10
3782,0.00014665342489,Jaffna Proper,2019-05-11
3783,7.439157444817701e-05,Jaffna Proper,2019-05-12
3784,0.0001995106278082,Jaffna Proper,2019-05-13
3785,0.000164325904366,Jaffna Proper,2019-05-14
3786,0.0001545511305832,Jaffna Proper,2019-05-15
3787,0.0001435340795952,Jaffna Proper,2019-05-16
3788,0.0001514099438506,Jaffna Proper,2019-05-17
3789,0.0001098419014792,Jaffna Proper,2019-05-18
3790,5.791861019252046e-05,Jaffna Proper,2019-05-19
3791,0.0001248362370031,Jaffna Proper,2019-05-20
3792,0.0001156197332824,Jaffna Proper,2019-05-21
3793,9.863870001507711e-05,Jaffna Proper,2019-05-22
3794,0.0001237593624613,Jaffna Proper,2019-05-23
3795,3.835235777056108e-05,Jaffna Proper,2019-05-24
3796,0.0001358998694667,Jaffna Proper,2019-05-25
3797,9.303622604040064e-05,Jaffna Proper,2019-05-26
3798,0.000159618317985,Jaffna Proper,2019-05-27
3799,0.000131798935005,Jaffna Proper,2019-05-28
3800,9.061302230824714e-05,Jaffna Proper,2019-05-29
3801,0.0001368521347996,Jaffna Proper,2019-05-30
3802,0.0001259742388404,Jaffna Proper,2019-05-31
3803,0.0001966603343031,Jaffna Proper,2019-06-01
3804,0.0001640300757226,Jaffna Proper,2019-06-02
3805,0.0001551109977013,Jaffna Proper,2019-06-03
3806,0.0001165760031745,Jaffna Proper,2019-06-04
3807,0.0001112241824372,Jaffna Proper,2019-06-05
3808,0.0001022550155451,Jaffna Proper,2019-06-06
3809,0.0001159938423342,Jaffna Proper,2019-06-07
3810,0.0001392798995803,Jaffna Proper,2019-06-08
3811,5.761768451360933e-05,Jaffna Proper,2019-06-09
3812,4.8544600631062886e-05,Jaffna Proper,2019-06-10
3813,4.8544600631062886e-05,Jaffna Proper,2019-06-11
3814,0.0001078424725465,Jaffna Proper,2019-06-12
3815,7.374061697700919e-05,Jaffna Proper,2019-06-13
3816,4.7502897204355495e-05,Jaffna Proper,2019-06-14
3817,0.0001292975146815,Jaffna Proper,2019-06-15
3818,0.0002202266714712,Jaffna Proper,2019-06-16
3820,0.0002036400237456,Jaffna Proper,2019-06-18
3821,0.0001123946023348,Jaffna Proper,2019-06-19
3822,0.0001876187088844,Jaffna Proper,2019-06-20
3823,0.0001733515751913,Jaffna Proper,2019-06-21
3824,1.5476107811512605e-05,Jaffna Proper,2019-06-22
3825,9.300714901550795e-05,Jaffna Proper,2019-06-23
3826,5.381581219911672e-05,Jaffna Proper,2019-06-24
3827,0.0001516456644825,Jaffna Proper,2019-06-25
3828,0.0001209721318545,Jaffna Proper,2019-06-26
3829,0.0001720899596635,Jaffna Proper,2019-06-27
3830,3.689719525098189e-05,Jaffna Proper,2019-06-28
3831,7.656794356458074e-05,Jaffna Proper,2019-06-29
3832,0.0001368424132708,Jaffna Proper,2019-06-30
3833,4.255496157286016e-05,Jaffna Proper,2019-07-01
3834,0.0001390787240777,Jaffna Proper,2019-07-02
3835,7.435309400163319e-05,Jaffna Proper,2019-07-03
3836,0.0002544927540662,Jaffna Proper,2019-07-04
3837,0.000122193850044,Jaffna Proper,2019-07-05
3838,7.592304909765967e-05,Jaffna Proper,2019-07-06
3839,0.0002034129263254,Jaffna Proper,2019-07-07
3840,0.0002030562734661,Jaffna Proper,2019-07-08
3841,5.471285506186256e-05,Jaffna Proper,2019-07-09
3842,0.0001559236334547,Jaffna Proper,2019-07-10
3843,0.0001207392084975,Jaffna Proper,2019-07-11
3844,7.630160044893572e-05,Jaffna Proper,2019-07-12
3845,-2.341601066291332e-05,Jaffna Proper,2019-07-13
3846,9.049643374922508e-05,Jaffna Proper,2019-07-14
3847,0.0001390345186323,Jaffna Proper,2019-07-15
3848,0.0001390345186323,Jaffna Proper,2019-07-16
3849,0.0001540096180886,Jaffna Proper,2019-07-17
3850,0.0002434912129692,Jaffna Proper,2019-07-18
3851,0.0001078141072689,Jaffna Proper,2019-07-19
3852,2.5116405665760293e-05,Jaffna Proper,2019-07-20
3853,0.0002377687487751,Jaffna Proper,2019-07-21
3854,9.049237826246958e-06,Jaffna Proper,2019-07-22
3855,9.049237826246958e-06,Jaffna Proper,2019-07-23
3856,-3.688730929187403e-05,Jaffna Proper,2019-07-24
3857,0.0001048273957907,Jaffna Proper,2019-07-25
3858,0.0001186017249606,Jaffna Proper,2019-07-26
3859,0.0001186017249606,Jaffna Proper,2019-07-27
3860,0.0001186017249606,Jaffna Proper,2019-07-28
3861,0.0001183805075804,Jaffna Proper,2019-07-29
3862,0.0001032662679172,Jaffna Proper,2019-07-30
