,HCHO reading,Location,Current Date
3750,-3.0204162612790245e-05,Nuwara Eliya Proper,2019-04-09
3751,-3.0204162612790245e-05,Nuwara Eliya Proper,2019-04-10
3752,-3.0204162612790245e-05,Nuwara Eliya Proper,2019-04-11
3753,0.0001408357462238,Nuwara Eliya Proper,2019-04-12
3754,0.0001905907485365,Nuwara Eliya Proper,2019-04-13
3755,-5.74071960045633e-05,Nuwara Eliya Proper,2019-04-14
3756,-5.74071960045633e-05,Nuwara Eliya Proper,2019-04-15
3757,-5.74071960045633e-05,Nuwara Eliya Proper,2019-04-16
3758,-5.74071960045633e-05,Nuwara Eliya Proper,2019-04-17
3759,-5.74071960045633e-05,Nuwara Eliya Proper,2019-04-18
3760,-5.74071960045633e-05,Nuwara Eliya Proper,2019-04-19
3761,0.0001024999823835,Nuwara Eliya Proper,2019-04-20
3762,0.0001024999823835,Nuwara Eliya Proper,2019-04-21
3763,0.0001024999823835,Nuwara Eliya Proper,2019-04-22
3764,0.0001742585006953,Nuwara Eliya Proper,2019-04-23
3766,-4.44070437953798e-05,Nuwara Eliya Proper,2019-04-25
3767,7.111501928962651e-05,Nuwara Eliya Proper,2019-04-26
3768,0.0001093271878134,Nuwara Eliya Proper,2019-04-27
3769,0.0001093271878134,Nuwara Eliya Proper,2019-04-28
3770,0.0001203378887073,Nuwara Eliya Proper,2019-04-29
3771,0.0001203378887073,Nuwara Eliya Proper,2019-04-30
3772,0.0001203378887073,Nuwara Eliya Proper,2019-05-01
3773,0.0001336923031109,Nuwara Eliya Proper,2019-05-02
3774,7.002533500214887e-05,Nuwara Eliya Proper,2019-05-03
3775,7.002533500214887e-05,Nuwara Eliya Proper,2019-05-04
3776,4.388346007494007e-05,Nuwara Eliya Proper,2019-05-05
3777,0.0001055412390811,Nuwara Eliya Proper,2019-05-06
3778,0.0001036462577021,Nuwara Eliya Proper,2019-05-07
3779,5.81859056799875e-05,Nuwara Eliya Proper,2019-05-08
3780,0.0002151863254373,Nuwara Eliya Proper,2019-05-09
3781,0.0001520700378357,Nuwara Eliya Proper,2019-05-10
3782,8.896596670445717e-05,Nuwara Eliya Proper,2019-05-11
